55000001,5.25,7.25,,,5.83,5.00,3.80,8.25,,4.00,
55000002,6.75,8.50,,,6.58,4.50,7.40,9.00,,8.00,
55000003,7.75,8.75,,,7.58,6.25,7.20,8.00,,8.60,
55000004,7.00,7.50,,,7.00,6.50,2.40,6.00,,4.00,
55000005,7.75,10.00,,,8.25,7.00,2.60,6.50,,5.60,
55000006,7.00,8.00,,,7.42,7.25,2.20,5.75,,4.80,
55000007,8.25,9.50,,,8.08,6.50,9.20,9.50,,8.40,
55000008,,,7.75,6.42,,,5.40,5.75,6.00,7.80,5.50
55000009,8.50,8.25,,,7.25,5.00,3.00,6.00,,7.20,
55000010,,,7.50,6.25,,,5.00,7.00,4.50,8.60,6.75
55000011,4.75,8.50,,,6.00,4.75,2.80,6.75,,4.20,
55000012,7.50,8.50,,,6.75,4.25,4.00,7.00,,2.80,
55000013,5.00,7.75,,,6.00,5.25,4.00,7.00,,6.20,
55000014,,,5.75,7.08,,,5.40,8.00,7.75,8.40,7.75
55000015,,,8.25,7.67,,,6.80,8.00,8.25,9.60,6.50
55000016,6.25,7.50,,,6.25,5.00,4.20,7.75,,7.40,
55000017,4.50,7.75,,,5.75,5.00,3.20,8.75,,4.20,
55000018,7.25,8.50,,,6.92,5.00,4.00,8.25,,5.80,
55000019,8.50,8.75,,,7.00,3.75,7.20,8.75,,6.80,
55000020,7.00,9.00,,,7.42,6.25,5.00,8.00,,6.80,
55000021,,,7.25,7.17,,,4.60,7.50,6.75,7.00,7.50
55000022,5.50,6.50,,,5.08,3.25,3.20,6.50,,2.60,
55000023,,,6.25,7.42,,,7.60,7.75,7.00,9.00,9.00
55000024,,,7.00,6.83,,,3.80,7.25,6.75,8.00,6.75
55000025,,,4.75,5.92,,,3.80,8.00,6.50,7.20,6.50
55000026,,,8.25,8.00,,,8.40,7.75,7.00,8.80,8.75
55000027,7.50,9.50,,,8.17,7.50,5.00,7.00,,5.00,
55000028,,,4.50,4.58,,,3.20,7.50,4.50,5.00,4.75
55000029,7.25,8.25,,,6.92,5.25,5.20,7.25,,7.60,
55000030,,,7.50,7.33,,,4.40,6.75,6.75,8.40,7.75
55000031,,,3.50,4.50,,,5.60,8.00,5.25,6.40,4.75
55000032,7.75,9.25,,,7.33,5.00,3.00,6.50,,2.80,
55000033,,,9.00,8.67,,,6.80,8.50,7.75,9.00,9.25
55000034,5.50,7.50,,,6.17,5.50,4.00,5.75,,4.40,
55000035,7.00,8.50,,,7.50,7.00,7.20,7.00,,8.60,
55000036,6.00,8.00,,,5.42,2.25,2.60,6.25,,5.00,
55000037,,,6.50,6.50,,,5.40,7.50,6.25,7.40,6.75
55000038,7.50,9.00,,,6.83,4.00,3.60,7.00,,8.00,
55000039,,,5.75,5.50,,,4.40,7.50,5.00,7.00,5.75
55000040,,,8.25,7.17,,,5.60,8.25,6.50,8.00,6.75
55000041,7.75,9.00,,,7.83,6.75,3.60,8.00,,5.00,
55000042,5.25,8.75,,,6.75,6.25,2.40,8.25,,6.60,
55000043,8.00,9.00,,,7.67,6.00,4.00,7.75,,4.60,
55000044,,,6.25,7.42,,,6.80,7.50,7.50,9.40,8.50
55000045,8.75,9.00,,,8.58,8.00,4.20,8.25,,6.60,
55000046,,,7.75,7.42,,,7.40,6.00,7.00,9.40,7.50
55000047,8.25,8.50,,,7.17,4.75,3.00,5.75,,6.40,
55000048,,,6.50,6.42,,,8.20,8.50,5.75,9.20,7.00
55000049,6.25,7.75,,,5.83,3.50,2.80,6.75,,3.40,
55000050,,,6.50,6.08,,,3.60,8.25,5.75,7.20,6.00
55000051,,,7.75,7.08,,,5.40,7.25,6.75,7.40,6.75
55000052,6.50,9.25,,,7.17,5.75,3.80,7.25,,6.60,
55000053,,,7.50,7.58,,,6.80,8.25,7.25,9.00,8.00
55000054,,,6.50,6.92,,,6.60,6.25,7.00,8.20,7.25
55000055,,,6.25,6.58,,,8.60,8.75,7.00,8.80,6.50
55000056,6.00,7.75,,,5.33,2.25,2.00,7.25,,5.40,
55000057,,,7.50,7.50,,,5.80,6.75,7.75,8.60,7.25
55000058,7.25,8.75,,,7.75,7.25,4.60,6.00,,4.60,
55000059,6.25,7.75,,,6.00,4.00,4.00,5.50,,5.40,
55000060,7.00,8.75,,,7.00,5.25,3.40,7.25,,4.80,
55000061,,,6.25,7.33,,,4.60,6.50,7.75,8.40,8.00
55000062,8.00,9.75,,,8.17,6.75,2.00,7.00,,3.20,
55000063,5.75,8.25,,,6.00,4.00,4.00,7.75,,7.80,
55000064,,,7.75,7.08,,,5.60,7.50,7.00,8.00,6.50
55000065,8.25,9.25,,,8.50,8.00,4.40,7.50,,7.20,
55000066,7.75,8.50,,,7.75,7.00,2.60,7.75,,5.40,
