24000001,,,8.50,8.08,,,8.80,7.50,7.25,9.20,8.50
24000002,8.00,9.00,,,8.33,8.00,8.80,8.75,,9.00,
24000003,,,8.00,7.67,,,7.00,9.00,6.50,8.80,8.50
24000004,,,9.50,8.25,,,5.40,7.75,5.75,9.80,9.50
24000005,,,8.75,8.08,,,8.80,8.00,7.25,9.60,8.25
24000006,5.50,8.00,,,6.00,4.50,5.00,8.25,,9.20,
24000007,,,8.75,8.25,,,5.60,6.25,9.00,9.40,7.00
24000008,,,7.50,7.00,,,7.40,7.50,4.75,9.20,8.75
24000009,7.00,9.25,,,7.92,7.50,7.60,8.50,,9.40,
24000010,7.25,8.25,,,8.00,8.50,6.60,7.50,,7.80,
24000011,7.00,8.00,,,7.08,6.25,5.20,8.25,,8.40,
24000012,7.75,8.25,,,7.83,7.50,8.00,9.25,,8.40,
24000013,,,7.25,7.00,,,9.20,7.75,6.50,9.80,7.25
24000014,,,7.50,6.92,,,7.40,7.25,7.25,8.40,6.00
24000015,,,10.00,8.50,,,6.40,7.50,6.25,8.80,9.25
24000016,8.25,8.25,,,7.83,7.00,6.80,8.00,,8.20,
24000017,7.25,9.75,,,7.67,6.00,8.80,9.25,,9.60,
24000018,9.00,9.25,,,8.25,6.50,8.20,9.00,,9.00,
24000019,,,8.75,7.58,,,5.80,8.00,8.00,8.80,6.00
24000020,8.75,8.25,,,7.92,6.75,7.80,8.50,,8.60,
24000021,,,9.25,8.67,,,5.80,8.75,7.50,9.60,9.25
24000022,,,6.00,6.58,,,7.80,7.75,5.75,9.00,8.00
24000023,,,8.25,8.00,,,5.80,7.50,7.25,9.60,8.50
24000024,,,8.75,7.50,,,4.40,7.75,9.00,8.80,4.75
24000025,,,9.50,7.58,,,5.00,5.75,4.50,9.20,8.75
24000026,8.25,9.00,,,9.00,9.75,6.20,8.25,,8.00,
24000027,,,8.50,,,,,,,9.60,8.50
24000028,7.75,9.00,,,8.17,7.75,8.60,9.25,,9.00,
24000029,,,6.50,5.50,,,3.40,7.75,6.00,6.40,4.00
24000030,,,5.75,5.75,,,3.20,7.75,4.75,8.20,6.75
24000031,,,7.25,6.25,,,6.00,7.00,4.00,8.20,7.50
24000032,7.25,10.00,,,7.33,4.75,6.40,8.75,,9.00,
24000033,7.75,8.00,,,7.25,6.00,4.40,7.25,,8.60,
24000034,,,6.25,7.25,,,7.60,7.50,7.00,8.60,8.50
24000035,7.75,9.50,,,7.50,5.25,8.20,8.00,,9.20,
24000036,7.25,8.50,,,7.33,6.25,8.00,7.75,,8.60,
24000037,8.50,9.25,,,8.00,6.25,9.60,9.25,,9.60,
24000038,,,8.00,8.00,,,5.20,7.00,7.00,9.60,9.00
24000039,8.75,8.75,,,8.17,7.00,9.00,8.75,,9.40,
24000040,6.50,10.00,,,7.42,5.75,9.40,8.75,,9.00,
24000041,7.75,8.25,,,8.42,9.25,8.20,9.00,,9.20,
24000042,7.50,8.75,,,8.17,8.25,8.40,8.50,,9.20,
24000043,7.50,9.00,,,7.92,7.25,9.20,9.00,,8.00,
24000044,6.00,8.00,,,5.92,3.75,7.80,8.75,,8.00,
24000045,,,9.00,7.75,,,6.20,8.50,8.50,9.00,5.75
24000046,7.75,8.75,,,7.75,6.75,8.40,8.25,,8.00,
24000047,7.50,9.75,,,8.50,8.25,8.40,9.00,,8.40,
24000049,7.00,9.00,,,7.75,7.25,8.40,7.00,,7.60,
24000050,,,8.75,8.17,,,7.80,7.00,9.25,9.80,6.50
24000051,,,9.75,8.42,,,7.00,7.75,8.75,9.00,6.75
24000052,8.75,9.25,,,9.17,9.50,6.60,9.00,,9.00,
24000053,,,8.50,7.42,,,6.80,6.75,5.00,8.40,8.75
24000054,,,6.00,6.25,,,5.00,8.00,5.75,7.60,7.00
24000055,9.75,8.25,,,9.17,9.50,6.60,8.75,,8.60,
24000056,,,7.75,6.67,,,4.80,7.50,4.75,9.40,7.50
24000057,,,8.25,7.42,,,5.00,7.25,5.75,9.40,8.25
24000058,,,6.50,5.83,,,8.40,7.00,4.50,9.20,6.50
24000059,7.75,9.00,,,8.00,7.25,8.60,8.75,,8.80,
24000060,,,5.25,5.83,,,7.60,7.50,3.75,9.40,8.50
24000061,8.25,9.00,,,8.33,7.75,9.20,8.50,,8.80,
24000062,9.75,8.75,,,8.33,6.50,7.80,8.00,,8.60,
24000063,8.25,8.75,,,7.75,6.25,7.80,8.75,,8.40,
24000064,7.00,9.50,,,7.75,6.75,8.80,9.25,,8.60,
24000065,,,8.75,7.42,,,6.00,7.00,6.00,8.80,7.50
24000066,,,9.25,7.75,,,7.20,8.25,5.75,9.20,8.25
24000067,,,8.50,,,,,,7.50,9.20,
24000068,,,8.75,8.83,,,6.60,8.50,9.75,8.60,8.00
24000069,,,9.00,8.33,,,7.80,8.25,7.25,9.60,8.75
24000070,,,8.25,7.58,,,5.60,7.50,8.00,8.60,6.50
24000071,,,9.00,8.17,,,4.80,6.75,7.00,9.00,8.50
24000072,,,8.50,6.92,,,5.40,7.00,4.00,9.00,8.25
24000073,9.25,9.25,,,8.75,7.75,7.80,8.00,,9.40,
24000074,,,9.00,7.00,,,5.20,5.75,4.00,8.60,8.00
24000075,,,5.00,6.33,,,8.00,6.50,5.50,9.00,8.50
24000076,,,4.50,6.75,,,8.80,6.75,7.00,9.20,8.75
24000077,8.00,9.50,,,8.08,6.75,8.80,8.50,,8.80,
24000078,8.25,9.25,,,8.08,6.75,10.00,8.75,,9.00,
24000079,,,9.25,8.17,,,6.00,6.75,6.50,8.80,8.75
24000080,7.00,8.75,,,7.25,6.00,9.20,8.25,,8.80,
24000081,,,6.25,7.17,,,7.00,7.00,7.50,7.80,7.75
24000082,7.50,8.50,,,7.33,6.00,9.20,9.00,,9.00,
24000083,,,9.00,7.42,,,8.40,7.25,5.00,9.20,8.25
24000084,,,8.50,7.67,,,7.40,7.75,6.00,9.00,8.50
24000085,,,8.50,,,,,,9.25,9.00,
24000086,,,5.75,5.75,,,8.60,8.00,5.50,7.40,6.00
24000087,8.25,8.50,,,8.75,9.50,5.40,7.00,,7.60,
24000088,8.25,8.75,,,8.42,8.25,7.00,8.25,,8.80,
24000089,,,8.00,7.58,,,5.60,8.25,9.25,8.60,5.50
24000090,,,4.75,6.00,,,8.20,8.25,5.25,8.80,8.00
24000091,6.75,9.00,,,7.42,6.50,9.00,8.75,,9.00,
24000092,7.25,9.50,,,7.08,4.50,8.40,8.75,,9.00,
24000093,,,8.50,7.42,,,5.80,7.50,5.25,7.80,8.50
24000094,7.25,8.00,,,6.92,5.50,6.80,8.50,,8.40,
24000095,8.50,8.50,,,7.75,6.25,7.80,8.00,,7.80,
24000097,,,8.50,7.25,,,7.40,8.75,5.50,9.40,7.75
24000098,,,9.25,7.33,,,4.00,6.25,3.75,9.20,9.00
24000099,,,9.00,8.25,,,6.40,7.00,7.00,9.40,8.75
24000100,,,5.75,6.75,,,8.20,8.00,6.00,9.20,8.50
24000101,,,8.50,5.67,,,3.80,8.00,7.25,8.60,1.25
24000102,,,8.75,8.08,,,5.00,8.25,6.50,9.40,9.00
24000103,9.00,8.00,,,7.58,5.75,6.20,8.00,,5.80,
24000104,9.75,9.25,,,9.33,9.00,4.20,8.75,,7.20,
24000105,8.50,9.75,,,8.83,8.25,8.00,9.00,,8.80,
24000106,,,9.50,7.67,,,7.00,8.50,5.00,9.20,8.50
24000107,8.00,8.75,,,8.42,8.50,9.00,8.50,,9.20,
24000108,,,8.75,7.67,,,6.60,7.50,9.00,8.60,5.25
24000109,,,9.75,7.75,,,6.00,7.75,4.50,9.00,9.00
24000110,,,9.50,8.50,,,5.20,6.75,7.00,9.60,9.00
24000111,,,8.75,7.83,,,4.60,7.50,6.25,8.60,8.50
24000112,,,7.00,6.42,,,4.60,7.75,7.50,7.80,4.75
24000113,,,8.25,8.33,,,5.60,5.50,7.75,8.80,9.00
24000114,,,7.25,7.75,,,8.40,7.50,6.50,9.00,9.50
24000115,6.75,8.50,,,7.58,7.50,7.60,7.50,,5.20,
24000116,,,7.75,7.83,,,9.60,8.00,7.50,9.20,8.25
24000117,,,8.50,8.08,,,4.00,7.50,9.00,8.40,6.75
24000118,9.00,9.50,,,8.33,6.50,5.40,8.25,,8.00,
24000119,8.25,9.75,,,8.75,8.25,8.80,8.75,,9.20,
24000120,9.25,9.00,,,8.92,8.50,8.40,8.25,,8.40,
24000121,,,8.50,7.58,,,7.20,7.00,7.75,9.00,6.50
24000122,9.00,9.50,,,8.67,7.50,10.00,9.25,,9.60,
24000123,8.50,8.25,,,7.58,6.00,8.60,8.75,,9.20,
24000124,,,8.75,7.33,,,6.80,4.75,5.25,9.40,8.00
24000125,9.50,8.00,,,8.50,8.00,5.00,8.25,,7.40,
24000126,,,7.00,7.33,,,6.40,5.75,5.50,9.20,9.50
24000127,7.75,8.25,,,7.67,7.00,7.20,9.00,,8.60,
24000128,8.00,8.25,,,6.83,4.25,5.20,4.75,,7.40,
24000129,9.00,8.00,,,8.08,7.25,7.80,7.00,,8.40,
24000130,9.50,7.75,,,8.75,9.00,5.00,7.00,,6.80,
24000131,6.50,9.25,,,7.75,7.50,8.80,8.50,,8.40,
24000132,,,9.00,7.42,,,6.40,6.75,8.75,9.00,4.50
24000133,8.75,7.75,,,8.67,9.50,2.80,7.50,,6.20,
24000134,,,3.75,4.83,,,,8.00,5.00,9.40,5.75
24000135,8.25,8.75,,,8.25,7.75,10.00,8.00,,8.80,
24000136,,,9.00,7.83,,,3.80,7.50,8.25,8.60,6.25
24000137,,,6.25,6.42,,,6.60,6.50,4.25,9.40,8.75
24000138,,,9.00,8.00,,,6.60,7.50,9.00,9.40,6.00
24000139,,,8.00,7.17,,,7.40,7.75,8.50,8.60,5.00
24000140,7.75,7.25,,,6.50,4.50,6.00,7.00,,9.20,
24000141,,,8.25,7.92,,,6.00,7.50,8.25,8.60,7.25
24000142,,,8.00,6.58,,,5.60,7.00,8.75,9.00,3.00
24000143,9.50,10.00,,,9.58,9.25,9.00,9.50,,8.20,
24000144,8.50,9.75,,,8.67,7.75,8.40,9.00,,8.60,
24000145,9.50,9.75,,,9.42,9.00,5.00,8.75,,9.00,
24000146,,,7.00,6.25,,,8.60,7.00,3.00,9.40,8.75
24000147,9.50,9.00,,,9.08,8.75,3.80,7.25,,5.60,
24000148,6.00,7.75,,,6.58,6.00,8.40,7.75,,8.60,
24000149,6.50,7.75,,,5.67,2.75,7.60,8.00,,8.80,
